index	word	sent	sent_pos	story	story_pos
9751	that	403	58	9	250
9752	were	403	59	9	251
9753	the	403	60	9	252
9754	most	403	61	9	253
9755	popular	403	62	9	254
9756	.	403	63	9	254
9757	These	404	0	9	255
9758	spectacular	404	1	9	256
9759	and	404	2	9	257
9760	highly	404	3	9	258
9761	sought-after	404	4	9	259
9762	tulip	404	5	9	260
9763	bulbs	404	6	9	261
9764	would	404	7	9	262
9765	grow	404	8	9	263
9766	flowers	404	9	9	264
9767	with	404	10	9	265
9768	vivid	404	11	9	266
9769	colors	404	12	9	267
9770	,	404	13	9	267
9771	lines	404	14	9	268
9772	,	404	15	9	268
9773	and	404	16	9	269
9774	flames	404	17	9	270
9775	on	404	18	9	271
9776	the	404	19	9	272
9777	petals	404	20	9	273
9778	,	404	21	9	273
9779	as	404	22	9	274
9780	a	404	23	9	275
9781	result	404	24	9	276
9782	,	404	25	9	276
9783	it	404	26	9	277
9784	is	404	27	9	278
9785	now	404	28	9	279
9786	understood	404	29	9	280
9787	,	404	30	9	280
9788	of	404	31	9	281
9789	being	404	32	9	282
9790	infected	404	33	9	283
9791	with	404	34	9	284
9792	tulip-specific	404	35	9	285
9793	virus	404	36	9	286
9794	known	404	37	9	287
9795	as	404	38	9	288
9796	the	404	39	9	289
9797	'	404	40	9	290
9798	Tulip	404	41	9	290
9799	breaking	404	42	9	291
9800	virus	404	43	9	292
9801	'	404	44	9	292
9802	.	404	45	9	292
9803	The	405	0	9	293
9804	Dutch	405	1	9	294
9805	Golden	405	2	9	295
9806	Age	405	3	9	296
9807	growers	405	4	9	297
9808	named	405	5	9	298
9809	their	405	6	9	299
9810	new	405	7	9	300
9811	varieties	405	8	9	301
9812	with	405	9	9	302
9813	exalted	405	10	9	303
9814	titles	405	11	9	304
9815	.	405	12	9	304
9816	Many	406	0	9	305
9817	early	406	1	9	306
9818	forms	406	2	9	307
9819	were	406	3	9	308
9820	prefixed	406	4	9	309
9821	with	406	5	9	310
9822	'	406	6	9	311
9823	admiral	406	7	9	311
9824	'	406	8	9	311
9825	,	406	9	9	311
9826	often	406	10	9	312
9827	combined	406	11	9	313
9828	with	406	12	9	314
9829	the	406	13	9	315
9830	growers	406	14	9	316
9831	'	406	15	9	316
9832	names	406	16	9	317
9833	.	406	17	9	317
9834	'	407	0	9	318
9835	General	407	1	9	318
9836	'	407	2	9	318
9837	was	407	3	9	319
9838	another	407	4	9	320
9839	prefix	407	5	9	321
9840	that	407	6	9	322
9841	found	407	7	9	323
9842	its	407	8	9	324
9843	way	407	9	9	325
9844	into	407	10	9	326
9845	the	407	11	9	327
9846	names	407	12	9	328
9847	of	407	13	9	329
9848	around	407	14	9	330
9849	thirty	407	15	9	331
9850	varieties	407	16	9	332
9851	.	407	17	9	332
9852	Later	408	0	9	333
9853	came	408	1	9	334
9854	varieties	408	2	9	335
9855	with	408	3	9	336
9856	even	408	4	9	337
9857	more	408	5	9	338
9858	superb	408	6	9	339
9859	names	408	7	9	340
9860	,	408	8	9	340
9861	such	408	9	9	341
9862	as	408	10	9	342
9863	even	408	11	9	343
9864	'	408	12	9	344
9865	Admiral	408	13	9	344
9866	of	408	14	9	345
9867	Admirals	408	15	9	346
9868	'	408	16	9	346
9869	and	408	17	9	347
9870	'	408	18	9	348
9871	General	408	19	9	348
9872	of	408	20	9	349
9873	Generals	408	21	9	350
9874	'	408	22	9	350
9875	.	408	23	9	350
9876	Most	409	0	9	351
9877	of	409	1	9	352
9878	these	409	2	9	353
9879	varieties	409	3	9	354
9880	have	409	4	9	355
9881	now	409	5	9	356
9882	died	409	6	9	357
9883	out	409	7	9	358
9884	,	409	8	9	358
9885	though	409	9	9	359
9886	similar	409	10	9	360
9887	'	409	11	9	361
9888	broken	409	12	9	361
9889	'	409	13	9	361
9890	tulips	409	14	9	362
9891	continue	409	15	9	363
9892	in	409	16	9	364
9893	the	409	17	9	365
9894	trade	409	18	9	366
9895	.	409	19	9	366
9896	Tulips	410	0	9	367
9897	grow	410	1	9	368
9898	from	410	2	9	369
9899	bulbs	410	3	9	370
9900	,	410	4	9	370
9901	and	410	5	9	371
9902	can	410	6	9	372
9903	be	410	7	9	373
9904	propagated	410	8	9	374
9905	through	410	9	9	375
9906	both	410	10	9	376
9907	seeds	410	11	9	377
9908	and	410	12	9	378
9909	buds	410	13	9	379
9910	.	410	14	9	379
9911	Seeds	411	0	9	380
9912	from	411	1	9	381
9913	a	411	2	9	382
9914	tulip	411	3	9	383
9915	will	411	4	9	384
9916	form	411	5	9	385
9917	a	411	6	9	386
9918	flowering	411	7	9	387
9919	bulb	411	8	9	388
9920	after	411	9	9	389
9921	seven-twelve	411	10	9	390
9922	years	411	11	9	391
9923	.	411	12	9	391
9924	When	412	0	9	392
9925	a	412	1	9	393
9926	bulb	412	2	9	394
9927	grows	412	3	9	395
9928	into	412	4	9	396
9929	the	412	5	9	397
9930	flower	412	6	9	398
9931	,	412	7	9	398
9932	the	412	8	9	399
9933	original	412	9	9	400
9934	bulb	412	10	9	401
9935	will	412	11	9	402
9936	disappear	412	12	9	403
9937	,	412	13	9	403
9938	but	412	14	9	404
9939	a	412	15	9	405
9940	clone	412	16	9	406
9941	bulb	412	17	9	407
9942	forms	412	18	9	408
9943	in	412	19	9	409
9944	its	412	20	9	410
9945	place	412	21	9	411
9946	,	412	22	9	411
9947	as	412	23	9	412
9948	do	412	24	9	413
9949	several	412	25	9	414
9950	buds	412	26	9	415
9951	.	412	27	9	415
9952	Properly	413	0	9	416
9953	cultivated	413	1	9	417
9954	,	413	2	9	417
9955	these	413	3	9	418
9956	buds	413	4	9	419
9957	will	413	5	9	420
9958	become	413	6	9	421
9959	bulbs	413	7	9	422
9960	of	413	8	9	423
9961	their	413	9	9	424
9962	own	413	10	9	425
9963	.	413	11	9	425
9964	The	414	0	9	426
9965	'	414	1	9	427
9966	tulip	414	2	9	427
9967	breaking	414	3	9	428
9968	'	414	4	9	428
9969	virus	414	5	9	429
9970	,	414	6	9	429
9971	which	414	7	9	430
9972	many	414	8	9	431
9973	botanists	414	9	9	432
9974	have	414	10	9	433
9975	studied	414	11	9	434
9976	,	414	12	9	434
9977	spreads	414	13	9	435
9978	only	414	14	9	436
9979	through	414	15	9	437
9980	buds	414	16	9	438
9981	,	414	17	9	438
9982	not	414	18	9	439
9983	seeds	414	19	9	440
9984	,	414	20	9	440
9985	and	414	21	9	441
9986	so	414	22	9	442
9987	cultivating	414	23	9	443
9988	the	414	24	9	444
9989	most	414	25	9	445
9990	appealing	414	26	9	446
9991	varieties	414	27	9	447
9992	takes	414	28	9	448
9993	years	414	29	9	449
9994	.	414	30	9	449
9995	Propagation	415	0	9	450
9996	is	415	1	9	451
9997	greatly	415	2	9	452
9998	slowed	415	3	9	453
9999	down	415	4	9	454
10000	by	415	5	9	455
10001	the	415	6	9	456
10002	virus	415	7	9	457
10003	.	415	8	9	457
10004	Tulips	416	0	9	458
10005	bloom	416	1	9	459
10006	in	416	2	9	460
10007	April	416	3	9	461
10008	and	416	4	9	462
10009	May	416	5	9	463
10010	for	416	6	9	464
10011	about	416	7	9	465
10012	a	416	8	9	466
10013	week	416	9	9	467
10014	,	416	10	9	467
10015	and	416	11	9	468
10016	the	416	12	9	469
10017	secondary	416	13	9	470
10018	buds	416	14	9	471
10019	appear	416	15	9	472
10020	shortly	416	16	9	473
10021	thereafter	416	17	9	474
10022	.	416	18	9	474
10023	Bulbs	417	0	9	475
10024	can	417	1	9	476
10025	be	417	2	9	477
10026	uprooted	417	3	9	478
10027	and	417	4	9	479
10028	moved	417	5	9	480
10029	about	417	6	9	481
10030	from	417	7	9	482
10031	June	417	8	9	483
10032	to	417	9	9	484
10033	September	417	10	9	485
10034	,	417	11	9	485
10035	and	417	12	9	486
10036	thus	417	13	9	487
10037	actual	417	14	9	488
10038	purchases	417	15	9	489
10039	occurred	417	16	9	490
10040	during	417	17	9	491
10041	these	417	18	9	492
10042	months	417	19	9	493
10043	.	417	20	9	493
10044	As	418	0	9	494
10045	the	418	1	9	495
10046	flowers	418	2	9	496
10047	grew	418	3	9	497
10048	in	418	4	9	498
10049	popularity	418	5	9	499
10050	,	418	6	9	499
10051	professional	418	7	9	500
10052	growers	418	8	9	501
10053	paid	418	9	9	502
10054	higher	418	10	9	503
10055	and	418	11	9	504
10056	higher	418	12	9	505
10057	prices	418	13	9	506
10058	for	418	14	9	507
10059	bulbs	418	15	9	508
10060	with	418	16	9	509
10061	the	418	17	9	510
10062	virus	418	18	9	511
10063	.	418	19	9	511
10064	By	419	0	9	512
10065	sixteen	419	1	9	513
10066	thirty-four	419	2	9	514
10067	,	419	3	9	514
10068	in	419	4	9	515
10069	part	419	5	9	516
10070	as	419	6	9	517
10071	a	419	7	9	518
10072	result	419	8	9	519
10073	of	419	9	9	520
10074	demand	419	10	9	521
10075	from	419	11	9	522
10076	the	419	12	9	523
10077	French	419	13	9	524
10078	,	419	14	9	524
10079	speculators	419	15	9	525
10080	began	419	16	9	526
10081	to	419	17	9	527
10082	enter	419	18	9	528
10083	the	419	19	9	529
10084	market	419	20	9	530
10085	.	419	21	9	530
10086	In	420	0	9	531
10087	sixteen	420	1	9	532
10088	thirty-six	420	2	9	533
10089	,	420	3	9	533
10090	the	420	4	9	534
10091	Dutch	420	5	9	535
10092	created	420	6	9	536
10093	a	420	7	9	537
10094	type	420	8	9	538
10095	of	420	9	9	539
10096	formal	420	10	9	540
10097	futures	420	11	9	541
10098	markets	420	12	9	542
10099	,	420	13	9	542
10100	which	420	14	9	543
10101	merchants	420	15	9	544
10102	used	420	16	9	545
10103	to	420	17	9	546
10104	sell	420	18	9	547
10105	and	420	19	9	548
10106	buy	420	20	9	549
10107	contracts	420	21	9	550
10108	to	420	22	9	551
10109	buy	420	23	9	552
10110	bulbs	420	24	9	553
10111	at	420	25	9	554
10112	the	420	26	9	555
10113	end	420	27	9	556
10114	of	420	28	9	557
10115	the	420	29	9	558
10116	season	420	30	9	559
10117	.	420	31	9	559
10118	Traders	421	0	9	560
10119	met	421	1	9	561
10120	at	421	2	9	562
10121	taverns	421	3	9	563
10122	and	421	4	9	564
10123	buyers	421	5	9	565
10124	were	421	6	9	566
10125	required	421	7	9	567
10126	to	421	8	9	568
10127	pay	421	9	9	569
10128	a	421	10	9	570
10129	fee	421	11	9	571
10130	per	421	12	9	572
10131	trade	421	13	9	573
10132	.	421	14	9	573
10133	People	422	0	9	574
10134	were	422	1	9	575
10135	purchasing	422	2	9	576
10136	bulbs	422	3	9	577
10137	at	422	4	9	578
10138	higher	422	5	9	579
10139	and	422	6	9	580
10140	higher	422	7	9	581
10141	prices	422	8	9	582
10142	,	422	9	9	582
10143	intending	422	10	9	583
10144	to	422	11	9	584
10145	re-sell	422	12	9	585
10146	them	422	13	9	586
10147	for	422	14	9	587
10148	a	422	15	9	588
10149	profit	422	16	9	589
10150	.	422	17	9	589
10151	However	423	0	9	590
10152	,	423	1	9	590
10153	such	423	2	9	591
10154	a	423	3	9	592
10155	scheme	423	4	9	593
10156	could	423	5	9	594
10157	not	423	6	9	595
10158	last	423	7	9	596
10159	unless	423	8	9	597
10160	someone	423	9	9	598
10161	was	423	10	9	599
10162	ultimately	423	11	9	600
10163	willing	423	12	9	601
10164	to	423	13	9	602
10165	pay	423	14	9	603
10166	such	423	15	9	604
10167	high	423	16	9	605
10168	prices	423	17	9	606
10169	and	423	18	9	607
10170	take	423	19	9	608
10171	possession	423	20	9	609
10172	of	423	21	9	610
10173	the	423	22	9	611
10174	bulbs	423	23	9	612
10175	.	423	24	9	612
10176	In	424	0	9	613
10177	February	424	1	9	614
10178	sixteen	424	2	9	615
10179	thirty-seven	424	3	9	616
10180	,	424	4	9	616
10181	tulip	424	5	9	617
10182	traders	424	6	9	618
10183	could	424	7	9	619
10184	no	424	8	9	620
10185	longer	424	9	9	621
10186	find	424	10	9	622
10187	new	424	11	9	623
10188	buyers	424	12	9	624
10189	willing	424	13	9	625
10190	to	424	14	9	626
10191	pay	424	15	9	627
10192	increasingly	424	16	9	628
10193	inflated	424	17	9	629
10194	prices	424	18	9	630
10195	for	424	19	9	631
10196	their	424	20	9	632
10197	bulbs	424	21	9	633
10198	.	424	22	9	633
10199	As	425	0	9	634
10200	this	425	1	9	635
10201	realization	425	2	9	636
10202	set	425	3	9	637
10203	in	425	4	9	638
10204	,	425	5	9	638
10205	the	425	6	9	639
10206	demand	425	7	9	640
10207	for	425	8	9	641
10208	tulips	425	9	9	642
10209	collapsed	425	10	9	643
10210	,	425	11	9	643
10211	and	425	12	9	644
10212	prices	425	13	9	645
10213	plummeted	425	14	9	646
10214	.	425	15	9	646
10215	The	426	0	9	647
10216	speculative	426	1	9	648
10217	bubble	426	2	9	649
10218	burst	426	3	9	650
10219	.	426	4	9	650
10220	Some	427	0	9	651
10221	were	427	1	9	652
10222	left	427	2	9	653
10223	holding	427	3	9	654
10224	contracts	427	4	9	655
10225	to	427	5	9	656
10226	purchase	427	6	9	657
10227	tulips	427	7	9	658
10228	at	427	8	9	659
10229	prices	427	9	9	660
10230	now	427	10	9	661
10231	ten	427	11	9	662
10232	times	427	12	9	663
10233	greater	427	13	9	664
10234	than	427	14	9	665
10235	those	427	15	9	666
10236	on	427	16	9	667
10237	the	427	17	9	668
10238	open	427	18	9	669
10239	market	427	19	9	670
10240	,	427	20	9	670
10241	while	427	21	9	671
10242	others	427	22	9	672
10243	found	427	23	9	673
10244	themselves	427	24	9	674
10245	in	427	25	9	675
10246	possession	427	26	9	676
10247	of	427	27	9	677
10248	bulbs	427	28	9	678
10249	now	427	29	9	679
10250	worth	427	30	9	680
10251	a	427	31	9	681
10252	fraction	427	32	9	682
10253	of	427	33	9	683
10254	the	427	34	9	684
10255	price	427	35	9	685
10256	they	427	36	9	686
10257	had	427	37	9	687
10258	paid	427	38	9	688
10259	.	427	39	9	688
10260	The	428	0	9	689
10261	event	428	1	9	690
10262	was	428	2	9	691
10263	popularized	428	3	9	692
10264	in	428	4	9	693
10265	eighteen	428	5	9	694
10266	forty-one	428	6	9	695
10267	by	428	7	9	696
10268	the	428	8	9	697
10269	book	428	9	9	698
10270	'	428	10	9	699
10271	Extraordinary	428	11	9	699
10272	Popular	428	12	9	700
10273	Delusions	428	13	9	701
10274	and	428	14	9	702
10275	the	428	15	9	703
10276	Madness	428	16	9	704
10277	of	428	17	9	705
10278	Crowds	428	18	9	706
10279	'	428	19	9	706
10280	,	428	20	9	706
10281	that	428	21	9	707
10282	a	428	22	9	708
10283	British	428	23	9	709
10284	journalist	428	24	9	710
10285	Charles	428	25	9	711
10286	Mackay	428	26	9	712
10287	wrote	428	27	9	713
10288	.	428	28	9	713
10289	That	429	0	9	714
10290	crowds	429	1	9	715
10291	of	429	2	9	716
10292	people	429	3	9	717
10293	often	429	4	9	718
10294	behave	429	5	9	719
10295	irrationally	429	6	9	720
10296	was	429	7	9	721
10297	the	429	8	9	722
10298	main	429	9	9	723
10299	thesis	429	10	9	724
10300	of	429	11	9	725
10301	the	429	12	9	726
10302	book	429	13	9	727
10303	,	429	14	9	727
10304	and	429	15	9	728
10305	tulip	429	16	9	729
10306	mania	429	17	9	730
10307	was	429	18	9	731
10308	one	429	19	9	732
10309	of	429	20	9	733
10310	the	429	21	9	734
10311	primary	429	22	9	735
10312	examples	429	23	9	736
10313	.	429	24	9	736
10314	According	430	0	9	737
10315	to	430	1	9	738
10316	Mackay	430	2	9	739
10317	,	430	3	9	739
10318	at	430	4	9	740
10319	one	430	5	9	741
10320	point	430	6	9	742
10321	twelve	430	7	9	743
10322	acres	430	8	9	744
10323	of	430	9	9	745
10324	land	430	10	9	746
10325	were	430	11	9	747
10326	offered	430	12	9	748
10327	for	430	13	9	749
10328	a	430	14	9	750
10329	Semper	430	15	9	751
10330	Augustus	430	16	9	752
10331	bulb	430	17	9	753
10332	.	430	18	9	753
10333	He	431	0	9	754
10334	claims	431	1	9	755
10335	that	431	2	9	756
10336	many	431	3	9	757
10337	such	431	4	9	758
10338	investors	431	5	9	759
10339	ruined	431	6	9	760
10340	by	431	7	9	761
10341	the	431	8	9	762
10342	fall	431	9	9	763
10343	in	431	10	9	764
10344	prices	431	11	9	765
10345	were	431	12	9	766
10346	desperate	431	13	9	767
10347	,	431	14	9	767
10348	and	431	15	9	768
10349	Dutch	431	16	9	769
10350	commerce	431	17	9	770
10351	suffered	431	18	9	771
10352	a	431	19	9	772
10353	severe	431	20	9	773
10354	shock	431	21	9	774
10355	.	431	22	9	774
10356	In	432	0	9	775
10357	Mackay	432	1	9	776
10358	's	432	2	9	776
10359	account	432	3	9	777
10360	,	432	4	9	777
10361	the	432	5	9	778
10362	panicked	432	6	9	779
10363	tulip	432	7	9	780
10364	speculators	432	8	9	781
10365	sought	432	9	9	782
10366	help	432	10	9	783
10367	from	432	11	9	784
10368	the	432	12	9	785
10369	government	432	13	9	786
10370	of	432	14	9	787
10371	the	432	15	9	788
10372	Netherlands	432	16	9	789
10373	,	432	17	9	789
10374	which	432	18	9	790
10375	responded	432	19	9	791
10376	by	432	20	9	792
10377	declaring	432	21	9	793
10378	that	432	22	9	794
10379	anyone	432	23	9	795
10380	who	432	24	9	796
10381	had	432	25	9	797
10382	bought	432	26	9	798
10383	contracts	432	27	9	799
10384	to	432	28	9	800
10385	purchase	432	29	9	801
10386	bulbs	432	30	9	802
10387	in	432	31	9	803
10388	the	432	32	9	804
10389	future	432	33	9	805
10390	could	432	34	9	806
10391	void	432	35	9	807
10392	their	432	36	9	808
10393	contract	432	37	9	809
10394	by	432	38	9	810
10395	payment	432	39	9	811
10396	of	432	40	9	812
10397	a	432	41	9	813
10398	ten	432	42	9	814
10399	percent	432	43	9	815
10400	fee	432	44	9	816
10401	.	432	45	9	816
10402	Attempts	433	0	9	817
10403	that	433	1	9	818
10404	were	433	2	9	819
10405	made	433	3	9	820
10406	to	433	4	9	821
10407	resolve	433	5	9	822
10408	the	433	6	9	823
10409	situation	433	7	9	824
10410	to	433	8	9	825
10411	the	433	9	9	826
10412	satisfaction	433	10	9	827
10413	of	433	11	9	828
10414	all	433	12	9	829
10415	parties	433	13	9	830
10416	were	433	14	9	831
10417	unsuccessful	433	15	9	832
10418	.	433	16	9	832
10419	The	434	0	9	833
10420	mania	434	1	9	834
10421	finally	434	2	9	835
10422	ended	434	3	9	836
10423	,	434	4	9	836
10424	Mackay	434	5	9	837
10425	says	434	6	9	838
10426	,	434	7	9	838
10427	with	434	8	9	839
10428	individuals	434	9	9	840
10429	stuck	434	10	9	841
10430	with	434	11	9	842
10431	the	434	12	9	843
10432	bulbs	434	13	9	844
10433	they	434	14	9	845
10434	held	434	15	9	846
10435	at	434	16	9	847
10436	the	434	17	9	848
10437	end	434	18	9	849
10438	of	434	19	9	850
10439	the	434	20	9	851
10440	crash	434	21	9	852
10441	.	434	22	9	852
10442	No	435	0	9	853
10443	court	435	1	9	854
10444	would	435	2	9	855
10445	enforce	435	3	9	856
10446	payment	435	4	9	857
10447	of	435	5	9	858
10448	a	435	6	9	859
10449	contract	435	7	9	860
10450	,	435	8	9	860
10451	since	435	9	9	861
10452	judges	435	10	9	862
10453	regarded	435	11	9	863
10454	the	435	12	9	864
10455	debts	435	13	9	865
10456	as	435	14	9	866
10457	contracted	435	15	9	867
10458	through	435	16	9	868
10459	gambling	435	17	9	869
10460	,	435	18	9	869
10461	and	435	19	9	870
10462	thus	435	20	9	871
10463	not	435	21	9	872
10464	enforceable	435	22	9	873
10465	by	435	23	9	874
10466	law	435	24	9	875
10467	.	435	25	9	875
10468	Although	436	0	9	876
10469	Mackay	436	1	9	877
10470	's	436	2	9	877
10471	book	436	3	9	878
10472	is	436	4	9	879
10473	a	436	5	9	880
10474	classic	436	6	9	881
10475	that	436	7	9	882
10476	many	436	8	9	883
10477	publishing	436	9	9	884
10478	houses	436	10	9	885
10479	continue	436	11	9	886
10480	reprinting	436	12	9	887
10481	today	436	13	9	888
10482	,	436	14	9	888
10483	his	436	15	9	889
10484	account	436	16	9	890
10485	is	436	17	9	891
10486	contested	436	18	9	892
10487	.	436	19	9	892
10488	Many	437	0	9	893
10489	modern	437	1	9	894
10490	scholars	437	2	9	895
10491	believe	437	3	9	896
10492	the	437	4	9	897
10493	mania	437	5	9	898
10494	was	437	6	9	899
10495	not	437	7	9	900
10496	as	437	8	9	901
10497	extraordinary	437	9	9	902
10498	as	437	10	9	903
10499	Mackay	437	11	9	904
10500	described	437	12	9	905
10501	,	437	13	9	905
10502	with	437	14	9	906
10503	some	437	15	9	907
10504	arguing	437	16	9	908
10505	that	437	17	9	909
10506	the	437	18	9	910
10507	price	437	19	9	911
10508	changes	437	20	9	912
10509	may	437	21	9	913
10510	not	437	22	9	914
10511	have	437	23	9	915
10512	constituted	437	24	9	916
10513	a	437	25	9	917
10514	bubble	437	26	9	918
10515	.	437	27	9	918
10516	Research	438	0	9	919
10517	on	438	1	9	920
10518	the	438	2	9	921
10519	tulip	438	3	9	922
10520	mania	438	4	9	923
10521	is	438	5	9	924
10522	difficult	438	6	9	925
10523	because	438	7	9	926
10524	of	438	8	9	927
10525	the	438	9	9	928
10526	limited	438	10	9	929
10527	data	438	11	9	930
10528	from	438	12	9	931
10529	the	438	13	9	932
10530	sixteen	438	14	9	933
10531	thirties	438	15	9	934
10532	.	438	16	9	934
10533	However	439	0	9	935
10534	,	439	1	9	935
10535	some	439	2	9	936
10536	modern	439	3	9	937
10537	economists	439	4	9	938
10538	have	439	5	9	939
10539	proposed	439	6	9	940
10540	rational	439	7	9	941
10541	explanations	439	8	9	942
10542	,	439	9	9	942
10543	rather	439	10	9	943
10544	than	439	11	9	944
10545	a	439	12	9	945
10546	speculative	439	13	9	946
10547	mania	439	14	9	947
10548	,	439	15	9	947
10549	for	439	16	9	948
10550	the	439	17	9	949
10551	rise	439	18	9	950
10552	and	439	19	9	951
10553	fall	439	20	9	952
10554	in	439	21	9	953
10555	prices	439	22	9	954
10556	.	439	23	9	954
10557	For	440	0	9	955
10558	example	440	1	9	956
10559	,	440	2	9	956
10560	other	440	3	9	957
10561	flowers	440	4	9	958
10562	,	440	5	9	958
10563	such	440	6	9	959
10564	as	440	7	9	960
10565	the	440	8	9	961
10566	hyacinth	440	9	9	962
10567	,	440	10	9	962
10568	also	440	11	9	963
10569	had	440	12	9	964
10570	high	440	13	9	965
10571	prices	440	14	9	966
10572	on	440	15	9	967
10573	the	440	16	9	968
10574	flower	440	17	9	969
10575	's	440	18	9	969
10576	introduction	440	19	9	970
10577	,	440	20	9	970
10578	which	440	21	9	971
10579	then	440	22	9	972
10580	fell	440	23	9	973
10581	dramatically	440	24	9	974
10582	.	440	25	9	974
10583	The	441	0	9	975
10584	high	441	1	9	976
10585	prices	441	2	9	977
10586	may	441	3	9	978
10587	also	441	4	9	979
10588	have	441	5	9	980
10589	been	441	6	9	981
10590	driven	441	7	9	982
10591	by	441	8	9	983
10592	expectations	441	9	9	984
10593	of	441	10	9	985
10594	a	441	11	9	986
10595	parliamentary	441	12	9	987
10596	decree	441	13	9	988
10597	that	441	14	9	989
10598	contracts	441	15	9	990
10599	could	441	16	9	991
10600	be	441	17	9	992
10601	voided	441	18	9	993
10602	for	441	19	9	994
10603	a	441	20	9	995
10604	small	441	21	9	996
10605	cost	441	22	9	997
10606	,	441	23	9	997
10607	thus	441	24	9	998
10608	lowering	441	25	9	999
10609	the	441	26	9	1000
10610	risk	441	27	9	1001
10611	to	441	28	9	1002
10612	buyers	441	29	9	1003
10613	.	441	30	9	1003
10614	Despite	442	0	9	1004
10615	these	442	1	9	1005
10616	disagreements	442	2	9	1006
10617	about	442	3	9	1007
10618	whether	442	4	9	1008
10619	the	442	5	9	1009
10620	phenomenon	442	6	9	1010
10621	technically	442	7	9	1011
10622	constituted	442	8	9	1012
10623	an	442	9	9	1013
10624	economic	442	10	9	1014
10625	bubble	442	11	9	1015
10626	,	442	12	9	1015
10627	the	442	13	9	1016
10628	term	442	14	9	1017
10629	'	442	15	9	1018
10630	tulip	442	16	9	1018
10631	mania	442	17	9	1019
10632	'	442	18	9	1019
10633	is	442	19	9	1020
10634	still	442	20	9	1021
10635	often	442	21	9	1022
10636	used	442	22	9	1023
10637	metaphorically	442	23	9	1024
10638	to	442	24	9	1025
10639	refer	442	25	9	1026
10640	to	442	26	9	1027
10641	any	442	27	9	1028
10642	large	442	28	9	1029
10643	economic	442	29	9	1030
